layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.9644776173491976,0.9976119402985074,2000
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.9860714365329061,0.9973214285714286,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.9862500109842846,0.9973214285714286,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.9803571509463447,0.33125,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.9632835832994375,0.9995522388059701,1800
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.9991071437086377,0.9994642857142857,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.9998214287417275,0.9992857142857143,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.9803571520107133,0.3317857142857143,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9670149336999921,1.0,2000
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9998214287417275,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9998214287417275,1.0,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.980357153075082,0.33089285714285716,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,0.9670149336999921,0.9992537313432835,400
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,0.9998214287417275,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,1.0,1.0,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,0.980535722204617,0.3316071428571429,-2
