layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,0.9900000095367432,0.04,1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,1.0,0.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,0.9614285773464611,0.021785714285714287,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,0.9519642878855977,0.023035714285714284,-2
