layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[2],100,contig_best,original,1.1,0.9754999876022339,0.072,-2
[2],100,contig_best,original,1.1,0.6499999761581421,0.4445,-1
[3],0,contig_best,original,1.1,0.9704999923706055,0.101,5000
[3],0,contig_best,original,1.1,0.9759999811649323,0.0875,-2
[3],0,contig_best,original,1.1,0.9715000092983246,0.086,-1
[3],10,contig_best,original,1.1,0.8420000076293945,0.5665,5000
[3],10,contig_best,original,1.1,0.9774999916553497,0.0875,-2
[3],10,contig_best,original,1.1,0.8429999947547913,0.5705,-1
[3],20,contig_best,original,1.1,0.8174999952316284,0.52,5000
[3],20,contig_best,original,1.1,0.9725000262260437,0.089,-2
[3],20,contig_best,original,1.1,0.823500007390976,0.5155,-1
[3],30,contig_best,original,1.1,0.7860000133514404,0.621,4000
[3],30,contig_best,original,1.1,0.9715000092983246,0.0955,-2
[3],30,contig_best,original,1.1,0.7644999921321869,0.6595,-1
[3],40,contig_best,original,1.1,0.7210000157356262,0.601,5000
[3],40,contig_best,original,1.1,0.9829999804496765,0.0935,-2
[3],40,contig_best,original,1.1,0.7305000126361847,0.612,-1
[3],50,contig_best,original,1.1,0.7014999985694885,0.6345,5000
[3],50,contig_best,original,1.1,0.9785000085830688,0.0865,-2
[3],50,contig_best,original,1.1,0.7134999930858612,0.639,-1
[3],60,contig_best,original,1.1,0.7230000197887421,0.664,4000
[3],60,contig_best,original,1.1,0.9709999859333038,0.09,-2
[3],60,contig_best,original,1.1,0.7274999916553497,0.6545,-1
[3],70,contig_best,original,1.1,0.7175000011920929,0.684,5000
[3],70,contig_best,original,1.1,0.9714999794960022,0.0835,-2
[3],70,contig_best,original,1.1,0.7170000076293945,0.699,-1
[3],80,contig_best,original,1.1,0.7255000174045563,0.674,5000
[3],80,contig_best,original,1.1,0.9754999876022339,0.093,-2
[3],80,contig_best,original,1.1,0.7204999923706055,0.6785,-1
[3],90,contig_best,original,1.1,0.7210000157356262,0.675,5000
[3],90,contig_best,original,1.1,0.9724999964237213,0.0995,-2
[3],90,contig_best,original,1.1,0.7094999849796295,0.6675,-1
[3],100,contig_best,original,1.1,0.7294999957084656,0.7105,5000
[3],100,contig_best,original,1.1,0.976500004529953,0.0855,-2
[3],100,contig_best,original,1.1,0.7305000126361847,0.696,-1
