layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[1],32,contig_best,adaptive,1.1,0.9184999763965607,0.8095,-1
[1],32,contig_best,original,1.1,0.9199999868869781,0.7805,1000
[1],32,contig_best,original,1.1,0.9695000052452087,0.745,-2
[1],32,contig_best,original,1.1,0.8084999918937683,0.811,-1
[1],64,contig_best,adaptive,1.1,0.9110000133514404,0.8145,3000
[1],64,contig_best,adaptive,1.1,0.968500018119812,0.728,-2
[1],64,contig_best,adaptive,1.1,0.9130000174045563,0.7995,-1
[1],64,contig_best,original,1.1,0.8264999985694885,0.8195,5000
[1],64,contig_best,original,1.1,0.9620000123977661,0.744,-2
[1],64,contig_best,original,1.1,0.8059999942779541,0.823,-1
[1],128,contig_best,adaptive,1.1,0.9319999814033508,0.7985,1000
[1],128,contig_best,adaptive,1.1,0.9730000197887421,0.721,-2
[1],128,contig_best,adaptive,1.1,0.9135000109672546,0.791,-1
[1],128,contig_best,original,1.1,0.8169999718666077,0.8265,3000
[1],128,contig_best,original,1.1,0.9740000069141388,0.732,-2
[1],128,contig_best,original,1.1,0.8095000088214874,0.84,-1
[1],256,contig_best,adaptive,1.1,0.9074999988079071,0.8575,5000
[1],256,contig_best,adaptive,1.1,0.9659999907016754,0.7175,-2
[1],256,contig_best,adaptive,1.1,0.890500009059906,0.8375,-1
[1],256,contig_best,original,1.1,0.8519999980926514,0.9115,4000
[1],256,contig_best,original,1.1,0.9634999930858612,0.734,-2
[1],256,contig_best,original,1.1,0.8479999899864197,0.893,-1
[1],512,contig_best,adaptive,1.1,0.8939999938011169,0.9435,5000
[1],512,contig_best,adaptive,1.1,0.9634999930858612,0.7395,-2
[1],512,contig_best,adaptive,1.1,0.8849999904632568,0.928,-1
[1],512,contig_best,original,1.1,0.796500027179718,0.876,5000
[1],512,contig_best,original,1.1,0.9670000076293945,0.7365,-2
[1],512,contig_best,original,1.1,0.801499992609024,0.867,-1
[1],1024,contig_best,adaptive,1.1,0.9239999949932098,0.944,3000
[1],1024,contig_best,adaptive,1.1,0.9629999995231628,0.73,-2
[1],1024,contig_best,adaptive,1.1,0.9130000174045563,0.9355,-1
[1],1024,contig_best,original,1.1,0.8755000233650208,0.89,5000
[1],1024,contig_best,original,1.1,0.9699999988079071,0.7305,-2
[1],1024,contig_best,original,1.1,0.8770000040531158,0.892,-1
[1],2048,contig_best,adaptive,1.1,0.9379999935626984,0.9535,2000
[1],2048,contig_best,adaptive,1.1,0.9724999964237213,0.714,-2
[1],2048,contig_best,adaptive,1.1,0.9285000264644623,0.9425,-1
[1],2048,contig_best,original,1.1,0.9120000004768372,0.9445,5000
[1],2048,contig_best,original,1.1,0.965499997138977,0.741,-2
[1],2048,contig_best,original,1.1,0.9150000214576721,0.946,-1
[1],4096,contig_best,adaptive,1.1,0.9460000097751617,0.985,5000
[1],4096,contig_best,adaptive,1.1,0.9729999899864197,0.7285,-2
[1],4096,contig_best,adaptive,1.1,0.9365000128746033,0.9865,-1
[1],4096,contig_best,original,1.1,0.9244999885559082,0.949,5000
[1],4096,contig_best,original,1.1,0.9670000076293945,0.724,-2
[1],4096,contig_best,original,1.1,0.9305000007152557,0.9595,-1
[1],8192,contig_best,adaptive,1.1,0.9514999985694885,0.982,5000
[1],8192,contig_best,adaptive,1.1,0.9629999995231628,0.731,-2
[1],8192,contig_best,adaptive,1.1,0.9435000121593475,0.984,-1
[1],8192,contig_best,original,1.1,0.9510000050067902,0.961,4000
[1],8192,contig_best,original,1.1,0.9704999923706055,0.74,-2
[1],8192,contig_best,original,1.1,0.9275000095367432,0.965,-1
[2],8,contig_best,adaptive,1.1,0.9375,0.863,5000
[2],8,contig_best,adaptive,1.1,0.9709999859333038,0.7425,-2
[2],8,contig_best,adaptive,1.1,0.945499986410141,0.87,-1
[2],8,contig_best,original,1.1,0.9580000042915344,0.7595,3000
[2],8,contig_best,original,1.1,0.9684999883174896,0.752,-2
[2],8,contig_best,original,1.1,0.9675000011920929,0.731,-1
[2],16,contig_best,adaptive,1.1,0.8959999978542328,0.93,4000
[2],16,contig_best,adaptive,1.1,0.9625000059604645,0.7265,-2
