layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,0.9400000075499216,1.0,400
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,0.9158928585903985,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,0.9692857190966606,1.0,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",10000000,contig_best,original,0.1,1.2,0.9803571552038193,0.3314285714285714,-2
