[0],10,contig_best,original,0.5,0,0,0
[0],10,contig_best,original,0.7,0,0,0
[0],10,contig_best,original,0.9,0,0,0
[0],10,contig_best,original,1.0,0,0,0
[0],10,contig_best,original,1.1,0.0975000023841858,0.0555,-1
[0],100,contig_best,original,0.5,0,0,0
[0],100,contig_best,original,0.7,0,0,0
[0],100,contig_best,original,0.9,0,0,0
[0],100,contig_best,original,1.0,0,0,0
[0],100,contig_best,original,1.1,0.09819999933242798,0.053,-1
[0],1000,contig_best,original,0.5,0,0,0
[0],1000,contig_best,original,0.7,0,0,0
[0],1000,contig_best,original,0.9,0,0,0
[0],1000,contig_best,original,1.0,0,0,0
[0],1000,contig_best,original,1.1,0.09679999947547913,0.053,-1
