layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9400887501663004,0.8727810650887574,800
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9973262025710733,0.42388591800356507,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9682709394079266,0.8313725490196079,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9803921533565895,0.06916221033868093,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9552238743696639,0.5373134328358209,600
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9978609620568587,0.43404634581105167,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9914438483336817,0.46827094474153297,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9803921534628367,0.06898395721925134,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,0.9666666587193807,0.9,1000
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,0.91853831689838,0.9515151515151515,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,0.9226381386665099,0.9447415329768271,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,0.9803921531440952,0.06898395721925134,-2
