layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.9494029879570007,0.6079104477611941,1400
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.9701785785811288,0.5819642857142857,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.944642855652741,0.7178571428571429,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,contig_best,original,1.0,1.2,0.9803571541394506,0.06892857142857142,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.9356716417554599,0.9129850746268656,2000
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.9537500015326908,0.8705357142857143,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.957321432019983,0.8603571428571428,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",100,contig_best,original,1.0,1.2,0.9805357275264603,0.06928571428571428,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.924626866383339,0.9573134328358209,1200
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9810714413012777,0.8007142857142857,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9192857146263123,0.8880357142857143,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.980357153075082,0.06892857142857142,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,0.9188059737433248,0.9834328358208955,1600
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,0.9976785736424583,0.31607142857142856,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,0.9307142857994352,0.9608928571428571,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,1.0,1.2,0.980535725397723,0.06910714285714285,-2
