layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,0.9516666730244955,0.9933333333333333,800
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,0.963392861187458,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,0.9998214287417275,0.9976785714285714,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,0.9803571509463447,0.06928571428571428,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,0.9583333333333334,0.6866666666666666,1000
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,0.9778571543948991,0.5464285714285714,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,0.9792857255254473,0.5271428571428571,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,0.9803571552038193,0.06892857142857142,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9366666773955027,0.94,600
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9966071460928235,0.45035714285714284,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9585714297635215,0.7466071428571428,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9805357264620918,0.06892857142857142,-2
