layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3]",1000,contig_percentile-0.0,original,1.0,1.2,0.9884999975562095,0.9984,-1
"[0, 1, 2, 3]",1000,contig_percentile-0.0,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",1000,contig_percentile-0.2,original,1.0,1.2,0.9964545446634293,0.9991818181818182,2500
"[0, 1, 2, 3]",1000,contig_percentile-0.2,original,1.0,1.2,0.9903999978303909,0.9994,-3
"[0, 1, 2, 3]",1000,contig_percentile-0.2,original,1.0,1.2,0.990699998140335,0.9994,-1
"[0, 1, 2, 3]",1000,contig_percentile-0.2,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",1000,contig_percentile-0.4,original,1.0,1.2,0.9962727264382623,0.9985454545454545,2500
"[0, 1, 2, 3]",1000,contig_percentile-0.4,original,1.0,1.2,0.9898999978899956,0.9982,-3
"[0, 1, 2, 3]",1000,contig_percentile-0.4,original,1.0,1.2,0.989899997830391,0.9983,-1
"[0, 1, 2, 3]",1000,contig_percentile-0.4,original,1.0,1.2,0.992399998486042,0.0893,-2
"[0, 1, 2, 3]",1000,contig_percentile-0.6,original,1.0,1.2,0.9973636357892643,0.9993636363636363,2500
"[0, 1, 2, 3]",1000,contig_percentile-0.6,original,1.0,1.2,0.9899999979734421,0.9992,-3
"[0, 1, 2, 3]",1000,contig_percentile-0.6,original,1.0,1.2,0.9901999979019165,0.9992,-1
"[0, 1, 2, 3]",1000,contig_percentile-0.6,original,1.0,1.2,0.9923999981880188,0.0893,-2
"[0, 1, 2, 3]",1000,contig_percentile-0.8,original,1.0,1.2,0.9975454540144314,0.9979090909090909,2100
"[0, 1, 2, 3]",1000,contig_percentile-0.8,original,1.0,1.2,0.9897999979257583,0.9982,-3
"[0, 1, 2, 3]",1000,contig_percentile-0.8,original,1.0,1.2,0.9903999978303909,0.9982,-1
"[0, 1, 2, 3]",1000,contig_percentile-0.8,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",1000,contig_percentile-1.0,original,1.0,1.2,0.9964545446634293,0.9979090909090909,2500
"[0, 1, 2, 3]",1000,contig_percentile-1.0,original,1.0,1.2,0.9904999979734421,0.9973,-3
"[0, 1, 2, 3]",1000,contig_percentile-1.0,original,1.0,1.2,0.9902999978661537,0.9974,-1
"[0, 1, 2, 3]",1000,contig_percentile-1.0,original,1.0,1.2,0.9923999984264373,0.0893,-2
