layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3]",10,contig_percentile-0.7,original,1.0,1.2,0.8720999931097031,0.6988,-3
"[0, 1, 2, 3]",10,contig_percentile-0.7,original,1.0,1.2,0.8720999936461449,0.6988,-1
"[0, 1, 2, 3]",10,contig_percentile-0.7,original,1.0,1.2,0.9653999943733216,0.5407,-2
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.9526162726241488,0.7607558139534883,2500
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.8570999935269356,0.7324,-3
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.8571999939084053,0.7323,-1
"[0, 1, 2, 3]",10,contig_percentile-0.8,original,1.0,1.2,0.9653999948501587,0.5407,-2
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.954360458046891,0.7398255813953488,2500
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.8714999933242797,0.6724,-3
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.8715999926626682,0.6723,-1
"[0, 1, 2, 3]",10,contig_percentile-0.9,original,1.0,1.2,0.9653999946713447,0.5407,-2
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.9749999952524208,0.9194767441860465,2500
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.9087999929189682,0.8913,-3
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.9085999929308891,0.8913,-1
"[0, 1, 2, 3]",10,contig_percentile-1.0,original,1.0,1.2,0.9653999944329261,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.9668604599875074,0.7622093023255814,2500
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.8535999934375286,0.7693,-3
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.8535999937057495,0.7692,-1
"[0, 1, 2, 3]",50,contig_percentile-0.0,original,1.0,1.2,0.9653999942541123,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.9648255761279616,0.7482558139534884,2500
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.8767999929785728,0.7108,-3
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.8766999934911728,0.7108,-1
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.9653999940156937,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.965988367102867,0.747093023255814,2500
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.8818999930918217,0.7108,-3
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.8817999933958054,0.7111,-1
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.9653999946713447,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.9752906928228777,0.7962209302325581,2500
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.884199993789196,0.7861,-3
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.8848999925851821,0.7851,-1
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.9653999945521354,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.9816860426650491,0.7636627906976744,2500
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.9130999922156334,0.7226,-3
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.9130999920368195,0.7227,-1
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.965399994790554,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9770348791119664,0.8465116279069768,2500
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9197999928593635,0.7912,-3
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9198999928832055,0.7909,-1
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9653999942541123,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9784883686969447,0.7526162790697675,2500
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9072999913990497,0.6638,-3
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9073999920487403,0.6636,-1
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9653999944925308,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9796511588055034,0.7872093023255814,2500
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9280999926328659,0.7062,-3
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9278999924063682,0.7068,-1
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.965399994134903,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9845930195825044,0.7363372093023256,2500
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9267999923229218,0.6835,-3
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9265999919176102,0.6847,-1
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9653999940156937,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9799418563759604,0.7936046511627907,2500
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9247999924421311,0.7478,-3
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9258999922275544,0.7456,-1
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9653999942541123,0.5407,-2
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9906976722007574,0.9886627906976744,2500
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9407999927401542,0.9284,-3
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9405999930500984,0.9294,-1
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.9653999938964843,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.9796511584589648,0.7886627906976744,2500
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.923099993109703,0.7233,-3
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.9229999930262566,0.7233,-1
"[0, 1, 2, 3]",100,contig_percentile-0.0,original,1.0,1.2,0.9653999942541123,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9796511584589648,0.7834302325581395,2500
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9229999920725822,0.7096,-3
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.922899992287159,0.7097,-1
"[0, 1, 2, 3]",100,contig_percentile-0.1,original,1.0,1.2,0.9653999944925308,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9901162768865741,0.8008720930232558,2500
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9249999925494194,0.7596,-3
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9245999922156334,0.7612,-1
"[0, 1, 2, 3]",100,contig_percentile-0.2,original,1.0,1.2,0.9653999944329261,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.982267438325771,0.7651162790697674,2500
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.9421999934911728,0.6955,-3
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.9418999928236008,0.6961,-1
"[0, 1, 2, 3]",100,contig_percentile-0.3,original,1.0,1.2,0.965399993777275,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9805232516901438,0.7886627906976744,2500
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9339999925494195,0.7351,-3
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9342999923229217,0.7345,-1
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9653999946117401,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9877906951100327,0.7779069767441861,2500
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9340999920964241,0.7364,-3
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9348999926447868,0.7344,-1
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9653999938964843,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.986046508820944,0.8270348837209303,2500
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9246999925971031,0.7699,-3
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9257999932467937,0.7664,-1
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9653999943137169,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9796511586322341,0.8468023255813953,2500
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9257999917268753,0.7765,-3
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9258999924063682,0.7752,-1
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9653999944329261,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9877906951100327,0.8252906976744186,2500
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9179999923110008,0.759,-3
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9187999926805496,0.7567,-1
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9653999941945076,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9915697659517444,0.891860465116279,2500
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9446999927163124,0.8199,-3
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9434999932646752,0.8232,-1
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.965399994790554,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9979651157939157,0.9857558139534883,2500
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9537999933958053,0.9366,-3
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9537999935746193,0.9367,-1
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9653999943137169,0.5407,-2
