layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3]",0,sparse_best,adaptive,1.1,0.9750000238418579,0.497,2000
"[0, 1, 2, 3]",0,sparse_best,adaptive,1.1,0.9639999866485596,0.506,-2
"[0, 1, 2, 3]",0,sparse_best,adaptive,1.1,0.9779999852180481,0.503,-1
