layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,0.9950000047683716,0.25166666666666665,1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,1.0,0.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,0.9912500083446503,0.36410714285714285,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000000,contig_best,original,0.1,1.2,0.9803571509463447,0.33017857142857143,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,0.9600000182787577,1.0,400
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,0.9844642984015601,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,1.0,0.9991071428571429,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10000,contig_best,original,0.1,1.2,0.9803571520107133,0.3314285714285714,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9750000139077505,0.9983333333333333,400
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,1.0,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9998214287417275,0.9992857142857143,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.980357153075082,0.3314285714285714,-2
