layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.8833999936282635,0.2872,-1
"[0, 1, 2, 3]",50,contig_percentile-0.1,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.8976363558660854,0.29763636363636364,2500
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.8935999928116798,0.2877,-3
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.8937999925017357,0.2872,-1
"[0, 1, 2, 3]",50,contig_percentile-0.2,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.8960909017649564,0.4848181818181818,2500
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.8979999927878379,0.471,-3
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.8981999920606614,0.4704,-1
"[0, 1, 2, 3]",50,contig_percentile-0.3,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.8967272651737387,0.36672727272727274,2500
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.8998999933004379,0.3573,-3
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.9003999924957752,0.3561,-1
"[0, 1, 2, 3]",50,contig_percentile-0.4,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9028181744705547,0.4193636363636364,2500
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.906499992609024,0.4001,-3
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9061999924182892,0.4016,-1
"[0, 1, 2, 3]",50,contig_percentile-0.5,original,1.0,1.2,0.9923999983668327,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.8991818104548888,0.3199090909090909,2500
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.8912999937534333,0.3054,-3
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.8911999927759171,0.305,-1
"[0, 1, 2, 3]",50,contig_percentile-0.6,original,1.0,1.2,0.9923999984264373,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.893272719681263,0.41454545454545455,2500
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.8914999930858613,0.4057,-3
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.8913999936282635,0.4058,-1
"[0, 1, 2, 3]",50,contig_percentile-0.7,original,1.0,1.2,0.9923999982476235,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9094545380093835,0.41854545454545455,2500
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9189999936819077,0.4014,-3
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9192999919652939,0.4001,-1
"[0, 1, 2, 3]",50,contig_percentile-0.8,original,1.0,1.2,0.9923999983072281,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.8743636293844743,0.31263636363636366,2500
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.8810999926328659,0.2994,-3
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.8816999931037426,0.2989,-1
"[0, 1, 2, 3]",50,contig_percentile-0.9,original,1.0,1.2,0.9923999982476235,0.0893,-2
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.8980909016999331,0.4659090909090909,2500
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.901799992442131,0.4419,-3
"[0, 1, 2, 3]",50,contig_percentile-1.0,original,1.0,1.2,0.902499992966652,0.4406,-1
