layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9330999926924706,0.8007,-1
"[0, 1, 2, 3]",100,contig_percentile-0.4,original,1.0,1.2,0.9653999940752983,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9822674390188483,0.9107558139534884,5000
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9252999927401543,0.8625,-3
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9251999925971032,0.8632,-1
"[0, 1, 2, 3]",100,contig_percentile-0.5,original,1.0,1.2,0.9653999938964843,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9886627881679424,0.9186046511627907,5000
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9413999927043915,0.8266,-3
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9420999926328659,0.8226,-1
"[0, 1, 2, 3]",100,contig_percentile-0.6,original,1.0,1.2,0.9653999943733216,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9848837178460387,0.9008720930232558,5000
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9340999925136566,0.8372,-3
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9337999920248985,0.8378,-1
"[0, 1, 2, 3]",100,contig_percentile-0.7,original,1.0,1.2,0.9653999944925308,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9886627881679424,0.9156976744186046,5000
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9203999923765659,0.8674,-3
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9204999930560589,0.8675,-1
"[0, 1, 2, 3]",100,contig_percentile-0.8,original,1.0,1.2,0.9653999947309494,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9869186018788537,0.9651162790697675,5000
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9296999927163124,0.8928,-3
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9286999927759171,0.8939,-1
"[0, 1, 2, 3]",100,contig_percentile-0.9,original,1.0,1.2,0.9653999945521354,0.5407,-2
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9956395338441051,0.9956395348837209,5000
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9553999936580658,0.9595,-3
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9555999938845634,0.959,-1
"[0, 1, 2, 3]",100,contig_percentile-1.0,original,1.0,1.2,0.9653999944925308,0.5407,-2
