layer_combo,sparsity,k_mode,trigger,data_perc,ratio,clean_acc,trojan_acc,steps
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9631656753064612,0.9980769230769231,600
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9989304810284293,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9998217468380716,0.9992869875222816,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,1.0,1.2,0.9803921526128595,0.33101604278074864,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.967164173055051,0.9895522388059701,400
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9978609620568587,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9994652405142147,0.9978609625668449,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.1,1.2,0.9803921534628367,0.33137254901960783,-2
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,0.9666666587193807,0.9833333333333333,400
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,1.0,1.0,-3
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,0.9987522278665009,0.996078431372549,-1
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1000,contig_best,original,0.01,1.2,0.9803921530378481,0.33101604278074864,-2
