layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
"(1,)",100,contig_best,original,1.1,0.6470000147819519,0.604,2000
"(1,)",100,contig_best,original,1.1,0.9750000238418579,0.535,-2
"(1,)",100,contig_best,original,1.1,0.5979999899864197,0.629,-1
"(1,)",100,contig_best,adaptive,1.1,0.9470000267028809,0.996,1000
"(1,)",100,contig_best,adaptive,1.1,0.9769999980926514,0.482,-2
"(1,)",100,contig_best,adaptive,1.1,0.9269999861717224,0.999,-1
"(1,)",100,sparse_best,original,1.1,0.6169999837875366,0.579,2000
"(1,)",100,sparse_best,original,1.1,0.9649999737739563,0.521,-2
"(1,)",100,sparse_best,original,1.1,0.625,0.564,-1
"(1,)",100,sparse_best,adaptive,1.1,0.9480000138282776,0.973,1000
"(1,)",100,sparse_best,adaptive,1.1,0.9760000109672546,0.465,-2
"(1,)",100,sparse_best,adaptive,1.1,0.949999988079071,0.969,-1
"(1,)",100,contig_random,original,1.1,0.9316666722297668,0.5366666666666667,1000
"(1,)",100,contig_random,original,1.1,0.9763333400090536,0.5243333333333333,-2
"(1,)",100,contig_random,original,1.1,0.7606666684150696,0.5956666666666667,-1
"(1,)",100,contig_random,adaptive,1.1,0.9460000197092692,0.9823333333333333,1666
"(1,)",100,contig_random,adaptive,1.1,0.9756666620572408,0.482,-2
"(1,)",100,contig_random,adaptive,1.1,0.9503333369890848,0.975,-1
"(1,)",1000,contig_best,original,1.1,0.8610000014305115,0.913,2000
"(1,)",1000,contig_best,original,1.1,0.9629999995231628,0.545,-2
"(1,)",1000,contig_best,original,1.1,0.8899999856948853,0.922,-1
"(1,)",1000,contig_best,adaptive,1.1,0.9539999961853027,1.0,1000
"(1,)",1000,contig_best,adaptive,1.1,0.9700000286102295,0.504,-2
"(1,)",1000,contig_best,adaptive,1.1,0.921999990940094,1.0,-1
"(1,)",1000,sparse_best,original,1.1,0.8410000205039978,0.8,2000
"(1,)",1000,sparse_best,original,1.1,0.9800000190734863,0.523,-2
"(1,)",1000,sparse_best,original,1.1,0.8109999895095825,0.864,-1
"(1,)",1000,sparse_best,adaptive,1.1,0.9599999785423279,0.999,1000
"(1,)",1000,sparse_best,adaptive,1.1,0.9710000157356262,0.497,-2
"(1,)",1000,sparse_best,adaptive,1.1,0.9509999752044678,1.0,-1
"(1,)",1000,contig_random,original,1.1,0.8880000114440918,0.9256666666666667,2000
"(1,)",1000,contig_random,original,1.1,0.9780000050862631,0.5333333333333333,-2
"(1,)",1000,contig_random,original,1.1,0.9113333225250244,0.9476666666666667,-1
"(1,)",1000,contig_random,adaptive,1.1,0.9566666483879089,0.999,1000
"(1,)",1000,contig_random,adaptive,1.1,0.9733333388964335,0.47433333333333333,-2
"(1,)",1000,contig_random,adaptive,1.1,0.9340000152587891,1.0,-1
"(2,)",10,contig_best,original,1.1,0.9700000286102295,0.536,2000
"(2,)",10,contig_best,original,1.1,0.9700000286102295,0.53,-2
"(2,)",10,contig_best,original,1.1,0.9789999723434448,0.557,-1
"(2,)",10,contig_best,adaptive,1.1,0.9739999771118164,0.542,2000
"(2,)",10,contig_best,adaptive,1.1,0.968999981880188,0.493,-2
"(2,)",10,contig_best,adaptive,1.1,0.9750000238418579,0.546,-1
"(2,)",10,sparse_best,original,1.1,0.9710000157356262,0.528,1000
"(2,)",10,sparse_best,original,1.1,0.984000027179718,0.552,-2
