layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[1],3600,contig_best,original,1.1,0.9430000185966492,0.9805,-1
[1],3700,contig_best,original,1.1,0.9214999973773956,0.977,5000
[1],3700,contig_best,original,1.1,0.9595000147819519,0.5185,-2
[1],3700,contig_best,original,1.1,0.9225000143051147,0.974,-1
[1],3800,contig_best,original,1.1,0.9144999980926514,0.9825,5000
[1],3800,contig_best,original,1.1,0.965499997138977,0.5115,-2
[1],3800,contig_best,original,1.1,0.925000011920929,0.9785,-1
[1],3900,contig_best,original,1.1,0.9310000240802765,0.9845,5000
[1],3900,contig_best,original,1.1,0.9660000205039978,0.516,-2
[1],3900,contig_best,original,1.1,0.9230000078678131,0.9825,-1
[1],4000,contig_best,original,1.1,0.9195000231266022,0.9845,4000
[1],4000,contig_best,original,1.1,0.9704999923706055,0.5205,-2
[1],4000,contig_best,original,1.1,0.9195000231266022,0.9835,-1
[1],4100,contig_best,original,1.1,0.9174999892711639,0.9845,5000
[1],4100,contig_best,original,1.1,0.9664999842643738,0.516,-2
[1],4100,contig_best,original,1.1,0.9274999797344208,0.987,-1
[1],4200,contig_best,original,1.1,0.9315000176429749,0.9815,5000
[1],4200,contig_best,original,1.1,0.9704999923706055,0.498,-2
[1],4200,contig_best,original,1.1,0.9185000061988831,0.9815,-1
[1],4300,contig_best,original,1.1,0.9214999973773956,0.9855,4000
[1],4300,contig_best,original,1.1,0.9675000011920929,0.5235,-2
[1],4300,contig_best,original,1.1,0.9160000085830688,0.9845,-1
[1],4400,contig_best,original,1.1,0.9189999997615814,0.9865,4000
[1],4400,contig_best,original,1.1,0.9664999842643738,0.499,-2
[1],4400,contig_best,original,1.1,0.9235000014305115,0.981,-1
[1],4500,contig_best,original,1.1,0.9309999942779541,0.9795,5000
[1],4500,contig_best,original,1.1,0.9704999923706055,0.508,-2
[1],4500,contig_best,original,1.1,0.9300000071525574,0.9795,-1
[1],4600,contig_best,original,1.1,0.9200000166893005,0.978,5000
[1],4600,contig_best,original,1.1,0.9690000116825104,0.52,-2
[1],4600,contig_best,original,1.1,0.9229999780654907,0.9775,-1
[1],4700,contig_best,original,1.1,0.9249999821186066,0.9765,5000
[1],4700,contig_best,original,1.1,0.9784999787807465,0.52,-2
[1],4700,contig_best,original,1.1,0.9199999868869781,0.9775,-1
[1],4800,contig_best,original,1.1,0.926499992609024,0.9785,4000
[1],4800,contig_best,original,1.1,0.9664999842643738,0.529,-2
[1],4800,contig_best,original,1.1,0.9249999821186066,0.9785,-1
[1],4900,contig_best,original,1.1,0.9269999861717224,0.9825,4000
[1],4900,contig_best,original,1.1,0.9739999771118164,0.502,-2
[1],4900,contig_best,original,1.1,0.9210000038146973,0.992,-1
[1],5000,contig_best,original,1.1,0.9404999911785126,0.976,4000
[1],5000,contig_best,original,1.1,0.9675000011920929,0.5085,-2
[1],5000,contig_best,original,1.1,0.9370000064373016,0.9845,-1
[1],5100,contig_best,original,1.1,0.9189999997615814,0.989,4000
[1],5100,contig_best,original,1.1,0.9690000116825104,0.5195,-2
[1],5100,contig_best,original,1.1,0.9120000004768372,0.997,-1
[1],5200,contig_best,original,1.1,0.9274999797344208,0.9835,4000
[1],5200,contig_best,original,1.1,0.9695000052452087,0.522,-2
[1],5200,contig_best,original,1.1,0.9284999966621399,0.982,-1
[1],5300,contig_best,original,1.1,0.9225000143051147,0.984,4000
[1],5300,contig_best,original,1.1,0.9644999802112579,0.527,-2
[1],5300,contig_best,original,1.1,0.9259999990463257,0.986,-1
[1],5400,contig_best,original,1.1,0.9339999854564667,0.981,5000
[1],5400,contig_best,original,1.1,0.968999981880188,0.5185,-2
[1],5400,contig_best,original,1.1,0.9354999959468842,0.9775,-1
[1],5500,contig_best,original,1.1,0.925000011920929,0.9875,5000
[1],5500,contig_best,original,1.1,0.9664999842643738,0.5105,-2
[1],5500,contig_best,original,1.1,0.9310000240802765,0.986,-1
[1],5600,contig_best,original,1.1,0.9395000040531158,0.986,4000
[1],5600,contig_best,original,1.1,0.968500018119812,0.5135,-2
[1],5600,contig_best,original,1.1,0.9305000007152557,0.9795,-1
[1],5700,contig_best,original,1.1,0.9255000054836273,0.988,4000
[1],5700,contig_best,original,1.1,0.964000016450882,0.516,-2
[1],5700,contig_best,original,1.1,0.9275000095367432,0.9885,-1
[1],5800,contig_best,original,1.1,0.9350000023841858,0.9835,5000
[1],5800,contig_best,original,1.1,0.9735000133514404,0.5075,-2
[1],5800,contig_best,original,1.1,0.9239999949932098,0.9855,-1
[1],5900,contig_best,original,1.1,0.9415000081062317,0.99,5000
[1],5900,contig_best,original,1.1,0.9679999947547913,0.509,-2
[1],5900,contig_best,original,1.1,0.9319999814033508,0.9855,-1
[1],6000,contig_best,original,1.1,0.9474999904632568,0.9765,4000
[1],6000,contig_best,original,1.1,0.9740000069141388,0.522,-2
[1],6000,contig_best,original,1.1,0.9305000007152557,0.99,-1
[1],6100,contig_best,original,1.1,0.9524999856948853,0.9795,4000
[1],6100,contig_best,original,1.1,0.9635000228881836,0.5005,-2
[1],6100,contig_best,original,1.1,0.926499992609024,0.988,-1
[1],6200,contig_best,original,1.1,0.9365000128746033,0.9885,4000
[1],6200,contig_best,original,1.1,0.9710000157356262,0.516,-2
[1],6200,contig_best,original,1.1,0.9319999814033508,0.9825,-1
[1],6300,contig_best,original,1.1,0.945499986410141,0.9795,5000
[1],6300,contig_best,original,1.1,0.9699999988079071,0.514,-2
[1],6300,contig_best,original,1.1,0.94200000166893,0.9795,-1
[1],6400,contig_best,original,1.1,0.9375,0.9855,5000
[1],6400,contig_best,original,1.1,0.9699999988079071,0.5265,-2
[1],6400,contig_best,original,1.1,0.9410000145435333,0.9875,-1
[1],6500,contig_best,original,1.1,0.9480000138282776,0.967,5000
[1],6500,contig_best,original,1.1,0.9790000021457672,0.5095,-2
[1],6500,contig_best,original,1.1,0.9529999792575836,0.972,-1
[1],6600,contig_best,original,1.1,0.9379999935626984,0.9865,5000
[1],6600,contig_best,original,1.1,0.9669999778270721,0.4995,-2
[1],6600,contig_best,original,1.1,0.94200000166893,0.984,-1
[1],6700,contig_best,original,1.1,0.934499979019165,0.9945,4000
[1],6700,contig_best,original,1.1,0.9675000011920929,0.527,-2
[1],6700,contig_best,original,1.1,0.9535000026226044,0.975,-1
[1],6800,contig_best,original,1.1,0.9469999969005585,0.9855,5000
[1],6800,contig_best,original,1.1,0.9589999914169312,0.517,-2
[1],6800,contig_best,original,1.1,0.9404999911785126,0.9865,-1
[1],6900,contig_best,original,1.1,0.9385000169277191,0.99,4000
[1],6900,contig_best,original,1.1,0.9724999964237213,0.528,-2
[1],6900,contig_best,original,1.1,0.9395000040531158,0.9855,-1
[1],7000,contig_best,original,1.1,0.9444999992847443,0.988,3000
[1],7000,contig_best,original,1.1,0.9669999778270721,0.507,-2
[1],7000,contig_best,original,1.1,0.9415000081062317,0.982,-1
[1],7100,contig_best,original,1.1,0.9370000064373016,0.9885,3000
[1],7100,contig_best,original,1.1,0.9675000011920929,0.5105,-2
[1],7100,contig_best,original,1.1,0.9440000057220459,0.9805,-1
[1],7200,contig_best,original,1.1,0.9359999895095825,0.987,5000
[1],7200,contig_best,original,1.1,0.9675000011920929,0.548,-2
[1],7200,contig_best,original,1.1,0.9284999966621399,0.9875,-1
[1],7300,contig_best,original,1.1,0.9549999833106995,0.98,4000
[1],7300,contig_best,original,1.1,0.9639999866485596,0.4975,-2
[1],7300,contig_best,original,1.1,0.9410000145435333,0.985,-1
[1],7400,contig_best,original,1.1,0.948500007390976,0.981,4000
[1],7400,contig_best,original,1.1,0.9675000011920929,0.509,-2
[1],7400,contig_best,original,1.1,0.9469999969005585,0.9825,-1
[1],7500,contig_best,original,1.1,0.9354999959468842,0.9935,5000
[1],7500,contig_best,original,1.1,0.9620000123977661,0.5045,-2
[1],7500,contig_best,original,1.1,0.9289999902248383,0.988,-1
[1],7600,contig_best,original,1.1,0.9490000009536743,0.9885,5000
[1],7600,contig_best,original,1.1,0.9639999866485596,0.492,-2
[1],7600,contig_best,original,1.1,0.9424999952316284,0.9895,-1
[1],7700,contig_best,original,1.1,0.9449999928474426,0.9855,5000
[1],7700,contig_best,original,1.1,0.9715000092983246,0.503,-2
[1],7700,contig_best,original,1.1,0.9439999759197235,0.982,-1
[1],7800,contig_best,original,1.1,0.9430000185966492,0.9915,5000
[1],7800,contig_best,original,1.1,0.9704999923706055,0.5195,-2
[1],7800,contig_best,original,1.1,0.9334999918937683,0.989,-1
[1],7900,contig_best,original,1.1,0.9564999938011169,0.9775,5000
[1],7900,contig_best,original,1.1,0.9619999825954437,0.5095,-2
[1],7900,contig_best,original,1.1,0.9469999969005585,0.9745,-1
[1],8000,contig_best,original,1.1,0.94200000166893,0.982,4000
[1],8000,contig_best,original,1.1,0.9745000004768372,0.5,-2
[1],8000,contig_best,original,1.1,0.9500000178813934,0.9815,-1
[1],8100,contig_best,original,1.1,0.9475000202655792,0.974,5000
[1],8100,contig_best,original,1.1,0.9690000116825104,0.5215,-2
[1],8100,contig_best,original,1.1,0.9424999952316284,0.97,-1
[1],8200,contig_best,original,1.1,0.9474999904632568,0.9755,2000
[1],8200,contig_best,original,1.1,0.9724999964237213,0.5255,-2
[1],8200,contig_best,original,1.1,0.9595000147819519,0.98,-1
[1],8300,contig_best,original,1.1,0.9519999921321869,0.9825,4000
[1],8300,contig_best,original,1.1,0.972000002861023,0.5175,-2
[1],8300,contig_best,original,1.1,0.949999988079071,0.975,-1
[1],8400,contig_best,original,1.1,0.9404999911785126,0.988,3000
[1],8400,contig_best,original,1.1,0.968500018119812,0.4955,-2
[1],8400,contig_best,original,1.1,0.9440000057220459,0.9825,-1
[1],8500,contig_best,original,1.1,0.9449999928474426,0.982,5000
[1],8500,contig_best,original,1.1,0.968999981880188,0.5035,-2
[1],8500,contig_best,original,1.1,0.9519999921321869,0.98,-1
[1],8600,contig_best,original,1.1,0.9434999823570251,0.9855,3000
[1],8600,contig_best,original,1.1,0.9664999842643738,0.508,-2
[1],8600,contig_best,original,1.1,0.9154999852180481,0.994,-1
[1],8700,contig_best,original,1.1,0.9395000040531158,0.9955,5000
[1],8700,contig_best,original,1.1,0.9710000157356262,0.5035,-2
[1],8700,contig_best,original,1.1,0.9350000023841858,0.9925,-1
[1],8800,contig_best,original,1.1,0.945499986410141,0.99,5000
[1],8800,contig_best,original,1.1,0.968500018119812,0.512,-2
[1],8800,contig_best,original,1.1,0.9364999830722809,0.985,-1
[1],8900,contig_best,original,1.1,0.9595000147819519,0.9895,5000
[1],8900,contig_best,original,1.1,0.960999995470047,0.506,-2
[1],8900,contig_best,original,1.1,0.9444999992847443,0.981,-1
[1],9000,contig_best,original,1.1,0.9514999985694885,0.982,3000
[1],9000,contig_best,original,1.1,0.9715000092983246,0.523,-2
[1],9000,contig_best,original,1.1,0.9509999752044678,0.986,-1
[1],9100,contig_best,original,1.1,0.9584999978542328,0.9755,4000
[1],9100,contig_best,original,1.1,0.9735000133514404,0.5185,-2
[1],9100,contig_best,original,1.1,0.9464999735355377,0.9825,-1
[1],9200,contig_best,original,1.1,0.9439999759197235,0.9815,5000
[1],9200,contig_best,original,1.1,0.9659999907016754,0.515,-2
[1],9200,contig_best,original,1.1,0.9509999752044678,0.9885,-1
[1],9300,contig_best,original,1.1,0.9589999914169312,0.983,5000
[1],9300,contig_best,original,1.1,0.9769999980926514,0.512,-2
[1],9300,contig_best,original,1.1,0.9544999897480011,0.981,-1
[1],9400,contig_best,original,1.1,0.9565000236034393,0.979,3000
[1],9400,contig_best,original,1.1,0.9690000116825104,0.515,-2
[1],9400,contig_best,original,1.1,0.9494999945163727,0.979,-1
[1],9500,contig_best,original,1.1,0.9650000035762787,0.977,5000
[1],9500,contig_best,original,1.1,0.9699999988079071,0.508,-2
[1],9500,contig_best,original,1.1,0.9614999890327454,0.9725,-1
[1],9600,contig_best,original,1.1,0.9490000009536743,0.981,3000
[1],9600,contig_best,original,1.1,0.9710000157356262,0.5045,-2
[1],9600,contig_best,original,1.1,0.9565000236034393,0.9795,-1
[1],9700,contig_best,original,1.1,0.9634999930858612,0.9675,3000
[1],9700,contig_best,original,1.1,0.9645000100135803,0.504,-2
[1],9700,contig_best,original,1.1,0.9535000026226044,0.971,-1
[1],9800,contig_best,original,1.1,0.9560000002384186,0.9805,4000
[1],9800,contig_best,original,1.1,0.965499997138977,0.5285,-2
[1],9800,contig_best,original,1.1,0.9429999887943268,0.9935,-1
[1],9900,contig_best,original,1.1,0.9519999921321869,0.984,4000
[1],9900,contig_best,original,1.1,0.9709999859333038,0.506,-2
[1],9900,contig_best,original,1.1,0.9415000081062317,0.989,-1
[1],10000,contig_best,original,1.1,0.9544999897480011,0.983,5000
[1],10000,contig_best,original,1.1,0.965499997138977,0.5315,-2
[1],10000,contig_best,original,1.1,0.9514999985694885,0.9835,-1
[2],0,contig_best,original,1.1,0.9709999859333038,0.5185,1000
[2],0,contig_best,original,1.1,0.9645000100135803,0.5135,-2
[2],0,contig_best,original,1.1,0.9665000140666962,0.505,-1
[2],100,contig_best,original,1.1,0.6185000240802765,0.823,3000
[2],100,contig_best,original,1.1,0.9650000035762787,0.524,-2
[2],100,contig_best,original,1.1,0.6114999949932098,0.8185,-1
[2],200,contig_best,original,1.1,0.613999992609024,0.873,4000
[2],200,contig_best,original,1.1,0.9644999802112579,0.5215,-2
[2],200,contig_best,original,1.1,0.6134999990463257,0.9015,-1
[2],300,contig_best,original,1.1,0.6430000066757202,0.837,5000
[2],300,contig_best,original,1.1,0.9740000069141388,0.5235,-2
[2],300,contig_best,original,1.1,0.6525000035762787,0.8265,-1
[2],400,contig_best,original,1.1,0.6355000138282776,0.909,5000
[2],400,contig_best,original,1.1,0.9695000052452087,0.509,-2
[2],400,contig_best,original,1.1,0.659500002861023,0.893,-1
[2],500,contig_best,original,1.1,0.6934999823570251,0.8515,4000
[2],500,contig_best,original,1.1,0.9665000140666962,0.532,-2
[2],500,contig_best,original,1.1,0.6500000059604645,0.882,-1
[2],600,contig_best,original,1.1,0.7245000004768372,0.885,5000
[2],600,contig_best,original,1.1,0.972000002861023,0.4975,-2
[2],600,contig_best,original,1.1,0.7119999825954437,0.897,-1
[2],700,contig_best,original,1.1,0.737500011920929,0.862,5000
[2],700,contig_best,original,1.1,0.9695000052452087,0.504,-2
[2],700,contig_best,original,1.1,0.7515000104904175,0.833,-1
[2],800,contig_best,original,1.1,0.7769999802112579,0.8865,5000
[2],800,contig_best,original,1.1,0.9695000052452087,0.5375,-2
[2],800,contig_best,original,1.1,0.7844999730587006,0.8905,-1
[2],900,contig_best,original,1.1,0.7679999768733978,0.873,4000
[2],900,contig_best,original,1.1,0.9725000262260437,0.5155,-2
[2],900,contig_best,original,1.1,0.7750000059604645,0.8635,-1
[2],1000,contig_best,original,1.1,0.7824999988079071,0.9,5000
[2],1000,contig_best,original,1.1,0.9644999802112579,0.525,-2
[2],1000,contig_best,original,1.1,0.7649999856948853,0.8995,-1
[2],1100,contig_best,original,1.1,0.7820000052452087,0.884,5000
[2],1100,contig_best,original,1.1,0.9614999890327454,0.504,-2
[2],1100,contig_best,original,1.1,0.7964999973773956,0.88,-1
[2],1200,contig_best,original,1.1,0.7770000100135803,0.905,5000
[2],1200,contig_best,original,1.1,0.9690000116825104,0.5125,-2
[2],1200,contig_best,original,1.1,0.7894999980926514,0.8995,-1
[2],1300,contig_best,original,1.1,0.7910000085830688,0.861,4000
[2],1300,contig_best,original,1.1,0.9750000238418579,0.5215,-2
[2],1300,contig_best,original,1.1,0.8120000064373016,0.844,-1
[2],1400,contig_best,original,1.1,0.7949999868869781,0.87,5000
[2],1400,contig_best,original,1.1,0.9675000011920929,0.5155,-2
[2],1400,contig_best,original,1.1,0.7960000038146973,0.8815,-1
[2],1500,contig_best,original,1.1,0.80799999833107,0.8735,4000
[2],1500,contig_best,original,1.1,0.9705000221729279,0.5255,-2
[2],1500,contig_best,original,1.1,0.8100000023841858,0.8735,-1
[2],1600,contig_best,original,1.1,0.8009999990463257,0.8975,5000
[2],1600,contig_best,original,1.1,0.9675000011920929,0.5125,-2
[2],1600,contig_best,original,1.1,0.801499992609024,0.9065,-1
[2],1700,contig_best,original,1.1,0.8250000178813934,0.876,5000
[2],1700,contig_best,original,1.1,0.9749999940395355,0.5335,-2
[2],1700,contig_best,original,1.1,0.8154999911785126,0.859,-1
[2],1800,contig_best,original,1.1,0.8309999704360962,0.8835,5000
[2],1800,contig_best,original,1.1,0.9715000092983246,0.517,-2
[2],1800,contig_best,original,1.1,0.8294999897480011,0.869,-1
[2],1900,contig_best,original,1.1,0.8465000092983246,0.8845,4000
[2],1900,contig_best,original,1.1,0.9639999866485596,0.521,-2
[2],1900,contig_best,original,1.1,0.8709999918937683,0.876,-1
[2],2000,contig_best,original,1.1,0.8569999933242798,0.8805,5000
[2],2000,contig_best,original,1.1,0.9605000019073486,0.5165,-2
[2],2000,contig_best,original,1.1,0.8495000004768372,0.866,-1
[2],2100,contig_best,original,1.1,0.851500004529953,0.9,5000
[2],2100,contig_best,original,1.1,0.9599999785423279,0.5135,-2
[2],2100,contig_best,original,1.1,0.8485000133514404,0.8945,-1
[2],2200,contig_best,original,1.1,0.8505000174045563,0.8725,5000
[2],2200,contig_best,original,1.1,0.9745000004768372,0.5195,-2
[2],2200,contig_best,original,1.1,0.8485000133514404,0.882,-1
[2],2300,contig_best,original,1.1,0.8585000038146973,0.913,5000
[2],2300,contig_best,original,1.1,0.9675000011920929,0.488,-2
[2],2300,contig_best,original,1.1,0.867499977350235,0.907,-1
[2],2400,contig_best,original,1.1,0.87950000166893,0.879,5000
[2],2400,contig_best,original,1.1,0.9695000052452087,0.508,-2
[2],2400,contig_best,original,1.1,0.8540000021457672,0.8715,-1
[2],2500,contig_best,original,1.1,0.8865000009536743,0.9235,5000
[2],2500,contig_best,original,1.1,0.9634999930858612,0.523,-2
[2],2500,contig_best,original,1.1,0.8844999969005585,0.919,-1
[2],2600,contig_best,original,1.1,0.867000013589859,0.926,5000
[2],2600,contig_best,original,1.1,0.9729999899864197,0.518,-2
[2],2600,contig_best,original,1.1,0.8754999935626984,0.935,-1
[2],2700,contig_best,original,1.1,0.862500011920929,0.8815,5000
[2],2700,contig_best,original,1.1,0.9695000052452087,0.5165,-2
[2],2700,contig_best,original,1.1,0.8575000166893005,0.866,-1
[2],2800,contig_best,original,1.1,0.9069999754428864,0.904,5000
[2],2800,contig_best,original,1.1,0.9665000140666962,0.509,-2
[2],2800,contig_best,original,1.1,0.8929999768733978,0.904,-1
[2],2900,contig_best,original,1.1,0.8765000104904175,0.8785,5000
[2],2900,contig_best,original,1.1,0.965499997138977,0.522,-2
[2],2900,contig_best,original,1.1,0.8624999821186066,0.8905,-1
[2],3000,contig_best,original,1.1,0.862500011920929,0.908,5000
[2],3000,contig_best,original,1.1,0.9695000052452087,0.515,-2
[2],3000,contig_best,original,1.1,0.8659999966621399,0.9045,-1
[2],3100,contig_best,original,1.1,0.8599999845027924,0.92,5000
[2],3100,contig_best,original,1.1,0.9665000140666962,0.507,-2
[2],3100,contig_best,original,1.1,0.8634999990463257,0.908,-1
[2],3200,contig_best,original,1.1,0.8745000064373016,0.8905,5000
[2],3200,contig_best,original,1.1,0.9739999771118164,0.5125,-2
[2],3200,contig_best,original,1.1,0.87049999833107,0.894,-1
[2],3300,contig_best,original,1.1,0.843500018119812,0.9295,5000
[2],3300,contig_best,original,1.1,0.9690000116825104,0.519,-2
[2],3300,contig_best,original,1.1,0.8495000004768372,0.9245,-1
[2],3400,contig_best,original,1.1,0.8680000007152557,0.905,3000
[2],3400,contig_best,original,1.1,0.9645000100135803,0.507,-2
[2],3400,contig_best,original,1.1,0.8535000085830688,0.9115,-1
[2],3500,contig_best,original,1.1,0.8959999978542328,0.93,4000
[2],3500,contig_best,original,1.1,0.9724999964237213,0.5205,-2
[2],3500,contig_best,original,1.1,0.9004999995231628,0.9235,-1
[2],3600,contig_best,original,1.1,0.9000000059604645,0.9295,5000
[2],3600,contig_best,original,1.1,0.9675000011920929,0.5145,-2
[2],3600,contig_best,original,1.1,0.9044999778270721,0.928,-1
[2],3700,contig_best,original,1.1,0.9189999997615814,0.933,5000
[2],3700,contig_best,original,1.1,0.9699999988079071,0.5155,-2
[2],3700,contig_best,original,1.1,0.9110000133514404,0.9245,-1
[2],3800,contig_best,original,1.1,0.9025000035762787,0.9205,5000
[2],3800,contig_best,original,1.1,0.960999995470047,0.528,-2
[2],3800,contig_best,original,1.1,0.9110000133514404,0.912,-1
[2],3900,contig_best,original,1.1,0.8824999928474426,0.9435,5000
[2],3900,contig_best,original,1.1,0.965499997138977,0.5075,-2
[2],3900,contig_best,original,1.1,0.8869999945163727,0.937,-1
[2],4000,contig_best,original,1.1,0.8855000138282776,0.937,5000
[2],4000,contig_best,original,1.1,0.9710000157356262,0.532,-2
[2],4000,contig_best,original,1.1,0.8849999904632568,0.943,-1
[2],4100,contig_best,original,1.1,0.8869999945163727,0.9425,4000
[2],4100,contig_best,original,1.1,0.9664999842643738,0.506,-2
[2],4100,contig_best,original,1.1,0.8785000145435333,0.948,-1
[2],4200,contig_best,original,1.1,0.898499995470047,0.9365,4000
[2],4200,contig_best,original,1.1,0.9695000052452087,0.506,-2
[2],4200,contig_best,original,1.1,0.8865000009536743,0.956,-1
[2],4300,contig_best,original,1.1,0.8979999721050262,0.9355,5000
[2],4300,contig_best,original,1.1,0.9704999923706055,0.5155,-2
[2],4300,contig_best,original,1.1,0.898499995470047,0.9445,-1
[2],4400,contig_best,original,1.1,0.8925000131130219,0.95,4000
[2],4400,contig_best,original,1.1,0.9659999907016754,0.5205,-2
[2],4400,contig_best,original,1.1,0.8840000033378601,0.949,-1
[2],4500,contig_best,original,1.1,0.9004999995231628,0.9465,4000
[2],4500,contig_best,original,1.1,0.9675000011920929,0.5195,-2
[2],4500,contig_best,original,1.1,0.8950000107288361,0.9515,-1
[2],4600,contig_best,original,1.1,0.8885000050067902,0.9535,5000
[2],4600,contig_best,original,1.1,0.9639999866485596,0.513,-2
[2],4600,contig_best,original,1.1,0.8964999914169312,0.942,-1
[2],4700,contig_best,original,1.1,0.9300000071525574,0.9445,5000
[2],4700,contig_best,original,1.1,0.972000002861023,0.504,-2
[2],4700,contig_best,original,1.1,0.9244999885559082,0.9385,-1
[2],4800,contig_best,original,1.1,0.9204999804496765,0.964,5000
[2],4800,contig_best,original,1.1,0.9780000150203705,0.4955,-2
[2],4800,contig_best,original,1.1,0.9210000038146973,0.956,-1
[2],4900,contig_best,original,1.1,0.9155000150203705,0.963,5000
[2],4900,contig_best,original,1.1,0.9679999947547913,0.5005,-2
[2],4900,contig_best,original,1.1,0.926499992609024,0.966,-1
[2],5000,contig_best,original,1.1,0.9255000054836273,0.9755,5000
[2],5000,contig_best,original,1.1,0.972000002861023,0.5055,-2
[2],5000,contig_best,original,1.1,0.9144999980926514,0.9755,-1
[2],5100,contig_best,original,1.1,0.909500002861023,0.9785,5000
[2],5100,contig_best,original,1.1,0.968500018119812,0.524,-2
[2],5100,contig_best,original,1.1,0.9070000052452087,0.971,-1
[2],5200,contig_best,original,1.1,0.9059999883174896,0.9785,4000
[2],5200,contig_best,original,1.1,0.9670000076293945,0.516,-2
[2],5200,contig_best,original,1.1,0.9044999778270721,0.9725,-1
[2],5300,contig_best,original,1.1,0.8885000050067902,0.99,5000
[2],5300,contig_best,original,1.1,0.964000016450882,0.512,-2
[2],5300,contig_best,original,1.1,0.890999972820282,0.9895,-1
[2],5400,contig_best,original,1.1,0.9189999997615814,0.9755,5000
[2],5400,contig_best,original,1.1,0.973499983549118,0.5105,-2
[2],5400,contig_best,original,1.1,0.9230000078678131,0.98,-1
[2],5500,contig_best,original,1.1,0.9194999933242798,0.9815,5000
[2],5500,contig_best,original,1.1,0.9644999802112579,0.5035,-2
[2],5500,contig_best,original,1.1,0.9244999885559082,0.975,-1
[2],5600,contig_best,original,1.1,0.9434999823570251,0.967,4000
[2],5600,contig_best,original,1.1,0.9684999883174896,0.5325,-2
[2],5600,contig_best,original,1.1,0.9320000112056732,0.9645,-1
[2],5700,contig_best,original,1.1,0.9384999871253967,0.972,5000
[2],5700,contig_best,original,1.1,0.964000016450882,0.5115,-2
[2],5700,contig_best,original,1.1,0.9305000007152557,0.9685,-1
[2],5800,contig_best,original,1.1,0.9334999918937683,0.9715,5000
[2],5800,contig_best,original,1.1,0.9694999754428864,0.522,-2
[2],5800,contig_best,original,1.1,0.9380000233650208,0.9685,-1
[2],5900,contig_best,original,1.1,0.9375,0.9655,5000
[2],5900,contig_best,original,1.1,0.9684999883174896,0.521,-2
[2],5900,contig_best,original,1.1,0.9300000071525574,0.9705,-1
[2],6000,contig_best,original,1.1,0.9379999935626984,0.9555,4000
[2],6000,contig_best,original,1.1,0.9715000092983246,0.5265,-2
[2],6000,contig_best,original,1.1,0.9375,0.9545,-1
[2],6100,contig_best,original,1.1,0.9370000064373016,0.961,5000
[2],6100,contig_best,original,1.1,0.9715000092983246,0.508,-2
[2],6100,contig_best,original,1.1,0.9275000095367432,0.9655,-1
[2],6200,contig_best,original,1.1,0.925000011920929,0.9565,5000
[2],6200,contig_best,original,1.1,0.9699999988079071,0.5045,-2
[2],6200,contig_best,original,1.1,0.9155000150203705,0.954,-1
[2],6300,contig_best,original,1.1,0.9230000078678131,0.955,4000
[2],6300,contig_best,original,1.1,0.9690000116825104,0.502,-2
[2],6300,contig_best,original,1.1,0.9270000159740448,0.953,-1
[2],6400,contig_best,original,1.1,0.9114999771118164,0.967,4000
[2],6400,contig_best,original,1.1,0.9715000092983246,0.5175,-2
[2],6400,contig_best,original,1.1,0.9284999966621399,0.946,-1
[2],6500,contig_best,original,1.1,0.9144999980926514,0.964,4000
[2],6500,contig_best,original,1.1,0.9670000076293945,0.527,-2
[2],6500,contig_best,original,1.1,0.921500027179718,0.9655,-1
[2],6600,contig_best,original,1.1,0.9289999902248383,0.955,4000
[2],6600,contig_best,original,1.1,0.9709999859333038,0.517,-2
[2],6600,contig_best,original,1.1,0.9019999802112579,0.9695,-1
[2],6700,contig_best,original,1.1,0.9390000104904175,0.954,5000
[2],6700,contig_best,original,1.1,0.9729999899864197,0.513,-2
[2],6700,contig_best,original,1.1,0.9325000047683716,0.9525,-1
[2],6800,contig_best,original,1.1,0.9229999780654907,0.959,5000
[2],6800,contig_best,original,1.1,0.9619999825954437,0.529,-2
[2],6800,contig_best,original,1.1,0.9129999876022339,0.9645,-1
[2],6900,contig_best,original,1.1,0.929999977350235,0.9635,4000
[2],6900,contig_best,original,1.1,0.9740000069141388,0.506,-2
[2],6900,contig_best,original,1.1,0.9280000030994415,0.9565,-1
[2],7000,contig_best,original,1.1,0.9235000014305115,0.9715,4000
[2],7000,contig_best,original,1.1,0.9625000059604645,0.496,-2
[2],7000,contig_best,original,1.1,0.9325000047683716,0.9505,-1
[2],7100,contig_best,original,1.1,0.9269999861717224,0.963,4000
[2],7100,contig_best,original,1.1,0.965499997138977,0.521,-2
[2],7100,contig_best,original,1.1,0.9230000078678131,0.9835,-1
[2],7200,contig_best,original,1.1,0.9214999973773956,0.985,4000
[2],7200,contig_best,original,1.1,0.9690000116825104,0.513,-2
[2],7200,contig_best,original,1.1,0.929500013589859,0.971,-1
[2],7300,contig_best,original,1.1,0.9389999806880951,0.9675,5000
[2],7300,contig_best,original,1.1,0.9724999964237213,0.518,-2
[2],7300,contig_best,original,1.1,0.9319999814033508,0.9725,-1
[2],7400,contig_best,original,1.1,0.9325000047683716,0.9755,5000
[2],7400,contig_best,original,1.1,0.9634999930858612,0.5145,-2
[2],7400,contig_best,original,1.1,0.93299999833107,0.975,-1
[2],7500,contig_best,original,1.1,0.9189999997615814,0.985,5000
